Nome,Empresa,Numero,Email
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 3","+554137608000","diretoria@maringa80.com.br / financeiro@maringa80.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 4","+556737678000","diretoria@pontapora81.com.br / financeiro@pontapora81.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 5","+551137748000","diretoria@saopaulo82.com.br / financeiro@saopaulo82.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 6","+554137818000","diretoria@guarapuava83.com.br / financeiro@guarapuava83.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 7","+556737888000","diretoria@pontapora84.com.br / financeiro@pontapora84.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 8","+551137958000","diretoria@jundiai85.com.br / financeiro@jundiai85.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 9","+554138028000","diretoria@pontagrossa86.com.br / financeiro@pontagrossa86.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 10","+556738098000","diretoria@pontapora87.com.br / financeiro@pontapora87.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 1","+551138168000","diretoria@saopaulo88.com.br / financeiro@saopaulo88.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 2","+554138238000","diretoria@maringa89.com.br / financeiro@maringa89.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 3","+556738308000","diretoria@pontapora90.com.br / financeiro@pontapora90.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 4","+551138378000","diretoria@jundiai91.com.br / financeiro@jundiai91.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 5","+554138448000","diretoria@guarapuava92.com.br / financeiro@guarapuava92.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 6","+556738518000","diretoria@pontapora93.com.br / financeiro@pontapora93.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 7","+551138588000","diretoria@saopaulo94.com.br / financeiro@saopaulo94.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 8","+554138658000","diretoria@pontagrossa95.com.br / financeiro@pontagrossa95.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 9","+556738728000","diretoria@pontapora96.com.br / financeiro@pontapora96.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 10","+551138798000","diretoria@jundiai97.com.br / financeiro@jundiai97.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 1","+554138868000","diretoria@maringa98.com.br / financeiro@maringa98.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 2","+556738938000","diretoria@pontapora99.com.br / financeiro@pontapora99.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 3","+551132008000","diretoria@saopaulo0.com.br / financeiro@saopaulo0.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 4","+554132078000","diretoria@guarapuava1.com.br / financeiro@guarapuava1.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 5","+556732148000","diretoria@pontapora2.com.br / financeiro@pontapora2.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 6","+551132218000","diretoria@jundiai3.com.br / financeiro@jundiai3.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 7","+554132288000","diretoria@pontagrossa4.com.br / financeiro@pontagrossa4.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 8","+556732358000","diretoria@pontapora5.com.br / financeiro@pontapora5.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 9","+551132428000","diretoria@saopaulo6.com.br / financeiro@saopaulo6.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 10","+554132498000","diretoria@maringa7.com.br / financeiro@maringa7.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 1","+556732568000","diretoria@pontapora8.com.br / financeiro@pontapora8.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 2","+551132638000","diretoria@jundiai9.com.br / financeiro@jundiai9.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 3","+554132708000","diretoria@guarapuava10.com.br / financeiro@guarapuava10.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 4","+556732778000","diretoria@pontapora11.com.br / financeiro@pontapora11.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 5","+551132848000","diretoria@saopaulo12.com.br / financeiro@saopaulo12.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 6","+554132918000","diretoria@pontagrossa13.com.br / financeiro@pontagrossa13.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 7","+556732988000","diretoria@pontapora14.com.br / financeiro@pontapora14.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 8","+551133058000","diretoria@jundiai15.com.br / financeiro@jundiai15.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 9","+554133128000","diretoria@maringa16.com.br / financeiro@maringa16.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 10","+556733198000","diretoria@pontapora17.com.br / financeiro@pontapora17.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 1","+551133268000","diretoria@saopaulo18.com.br / financeiro@saopaulo18.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 2","+554133338000","diretoria@guarapuava19.com.br / financeiro@guarapuava19.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 3","+556733408000","diretoria@pontapora20.com.br / financeiro@pontapora20.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 4","+551133478000","diretoria@jundiai21.com.br / financeiro@jundiai21.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 5","+554133548000","diretoria@pontagrossa22.com.br / financeiro@pontagrossa22.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 6","+556733618000","diretoria@pontapora23.com.br / financeiro@pontapora23.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 7","+551133688000","diretoria@saopaulo24.com.br / financeiro@saopaulo24.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 8","+554133758000","diretoria@maringa25.com.br / financeiro@maringa25.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 9","+556733828000","diretoria@pontapora26.com.br / financeiro@pontapora26.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 10","+551133898000","diretoria@jundiai27.com.br / financeiro@jundiai27.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 1","+554133968000","diretoria@guarapuava28.com.br / financeiro@guarapuava28.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 2","+556734038000","diretoria@pontapora29.com.br / financeiro@pontapora29.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 3","+551134108000","diretoria@saopaulo30.com.br / financeiro@saopaulo30.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 4","+554134178000","diretoria@pontagrossa31.com.br / financeiro@pontagrossa31.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 5","+556734248000","diretoria@pontapora32.com.br / financeiro@pontapora32.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 6","+551134318000","diretoria@jundiai33.com.br / financeiro@jundiai33.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 7","+554134388000","diretoria@maringa34.com.br / financeiro@maringa34.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 8","+556734458000","diretoria@pontapora35.com.br / financeiro@pontapora35.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 9","+551134528000","diretoria@saopaulo36.com.br / financeiro@saopaulo36.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 10","+554134598000","diretoria@guarapuava37.com.br / financeiro@guarapuava37.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 1","+556734668000","diretoria@pontapora38.com.br / financeiro@pontapora38.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 2","+551134738000","diretoria@jundiai39.com.br / financeiro@jundiai39.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 3","+554134808000","diretoria@pontagrossa40.com.br / financeiro@pontagrossa40.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 4","+556734878000","diretoria@pontapora41.com.br / financeiro@pontapora41.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 5","+551134948000","diretoria@saopaulo42.com.br / financeiro@saopaulo42.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 6","+554135018000","diretoria@maringa43.com.br / financeiro@maringa43.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 7","+556735088000","diretoria@pontapora44.com.br / financeiro@pontapora44.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 8","+551135158000","diretoria@jundiai45.com.br / financeiro@jundiai45.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 9","+554135228000","diretoria@guarapuava46.com.br / financeiro@guarapuava46.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 10","+556735298000","diretoria@pontapora47.com.br / financeiro@pontapora47.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 1","+551135368000","diretoria@saopaulo48.com.br / financeiro@saopaulo48.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 2","+554135438000","diretoria@pontagrossa49.com.br / financeiro@pontagrossa49.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 3","+556735508000","diretoria@pontapora50.com.br / financeiro@pontapora50.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 4","+551135578000","diretoria@jundiai51.com.br / financeiro@jundiai51.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 5","+554135648000","diretoria@maringa52.com.br / financeiro@maringa52.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 6","+556735718000","diretoria@pontapora53.com.br / financeiro@pontapora53.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 7","+551135788000","diretoria@saopaulo54.com.br / financeiro@saopaulo54.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 8","+554135858000","diretoria@guarapuava55.com.br / financeiro@guarapuava55.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 9","+556735928000","diretoria@pontapora56.com.br / financeiro@pontapora56.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 10","+551135998000","diretoria@jundiai57.com.br / financeiro@jundiai57.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 1","+554136068000","diretoria@pontagrossa58.com.br / financeiro@pontagrossa58.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 2","+556736138000","diretoria@pontapora59.com.br / financeiro@pontapora59.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 3","+551136208000","diretoria@saopaulo60.com.br / financeiro@saopaulo60.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 4","+554136278000","diretoria@maringa61.com.br / financeiro@maringa61.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 5","+556736348000","diretoria@pontapora62.com.br / financeiro@pontapora62.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 6","+551136418000","diretoria@jundiai63.com.br / financeiro@jundiai63.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 7","+554136488000","diretoria@guarapuava64.com.br / financeiro@guarapuava64.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 8","+556736558000","diretoria@pontapora65.com.br / financeiro@pontapora65.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 9","+551136628000","diretoria@saopaulo66.com.br / financeiro@saopaulo66.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 10","+554136698000","diretoria@pontagrossa67.com.br / financeiro@pontagrossa67.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 1","+556736768000","diretoria@pontapora68.com.br / financeiro@pontapora68.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 2","+551136838000","diretoria@jundiai69.com.br / financeiro@jundiai69.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Maringá Unidade 3","+554136908000","diretoria@maringa70.com.br / financeiro@maringa70.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 4","+556736978000","diretoria@pontapora71.com.br / financeiro@pontapora71.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem São Paulo Unidade 5","+551137048000","diretoria@saopaulo72.com.br / financeiro@saopaulo72.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Guarapuava Unidade 6","+554137118000","diretoria@guarapuava73.com.br / financeiro@guarapuava73.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 7","+556737188000","diretoria@pontapora74.com.br / financeiro@pontapora74.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Jundiaí Unidade 8","+551137258000","diretoria@jundiai75.com.br / financeiro@jundiai75.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Grossa Unidade 9","+554137328000","diretoria@pontagrossa76.com.br / financeiro@pontagrossa76.com.br"
"Sócio-Diretor","Trans Logística & Armazenagem Ponta Porã Unidade 10","+556737398000","diretoria@pontapora77.com.br / financeiro@pontapora77.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo","+551135368000","diretoria@saopaulo48.com.br / financeiro@saopaulo48.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá","+554135438000","diretoria@maringa49.com.br / financeiro@maringa49.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã","+556735508000","diretoria@pontapora50.com.br / financeiro@pontapora50.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí","+551135578000","diretoria@jundiai51.com.br / financeiro@jundiai51.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava","+554135648000","diretoria@guarapuava52.com.br / financeiro@guarapuava52.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã","+556735718000","diretoria@pontapora53.com.br / financeiro@pontapora53.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo","+551135788000","diretoria@saopaulo54.com.br / financeiro@saopaulo54.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa","+554135858000","diretoria@pontagrossa55.com.br / financeiro@pontagrossa55.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã","+556735928000","diretoria@pontapora56.com.br / financeiro@pontapora56.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí","+551135998000","diretoria@jundiai57.com.br / financeiro@jundiai57.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá","+554136068000","diretoria@maringa58.com.br / financeiro@maringa58.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã","+556736138000","diretoria@pontapora59.com.br / financeiro@pontapora59.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo","+551136208000","diretoria@saopaulo60.com.br / financeiro@saopaulo60.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava","+554136278000","diretoria@guarapuava61.com.br / financeiro@guarapuava61.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã","+556736348000","diretoria@pontapora62.com.br / financeiro@pontapora62.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí","+551136418000","diretoria@jundiai63.com.br / financeiro@jundiai63.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 7","+554136488000","diretoria@pontagrossa64.com.br / financeiro@pontagrossa64.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 8","+556736558000","diretoria@pontapora65.com.br / financeiro@pontapora65.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 9","+551136628000","diretoria@saopaulo66.com.br / financeiro@saopaulo66.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 10","+554136698000","diretoria@maringa67.com.br / financeiro@maringa67.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 1","+556736768000","diretoria@pontapora68.com.br / financeiro@pontapora68.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 2","+551136838000","diretoria@jundiai69.com.br / financeiro@jundiai69.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 3","+554136908000","diretoria@guarapuava70.com.br / financeiro@guarapuava70.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 4","+556736978000","diretoria@pontapora71.com.br / financeiro@pontapora71.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 5","+551137048000","diretoria@saopaulo72.com.br / financeiro@saopaulo72.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 6","+554137118000","diretoria@pontagrossa73.com.br / financeiro@pontagrossa73.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 7","+556737188000","diretoria@pontapora74.com.br / financeiro@pontapora74.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 8","+551137258000","diretoria@jundiai75.com.br / financeiro@jundiai75.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 9","+554137328000","diretoria@maringa76.com.br / financeiro@maringa76.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 10","+556737398000","diretoria@pontapora77.com.br / financeiro@pontapora77.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 1","+551137468000","diretoria@saopaulo78.com.br / financeiro@saopaulo78.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 2","+554137538000","diretoria@guarapuava79.com.br / financeiro@guarapuava79.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 3","+556737608000","diretoria@pontapora80.com.br / financeiro@pontapora80.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 4","+551137678000","diretoria@jundiai81.com.br / financeiro@jundiai81.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 5","+554137748000","diretoria@pontagrossa82.com.br / financeiro@pontagrossa82.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 6","+556737818000","diretoria@pontapora83.com.br / financeiro@pontapora83.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 7","+551137888000","diretoria@saopaulo84.com.br / financeiro@saopaulo84.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 8","+554137958000","diretoria@maringa85.com.br / financeiro@maringa85.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 9","+556738028000","diretoria@pontapora86.com.br / financeiro@pontapora86.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 10","+551138098000","diretoria@jundiai87.com.br / financeiro@jundiai87.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 1","+554138168000","diretoria@guarapuava88.com.br / financeiro@guarapuava88.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 2","+556738238000","diretoria@pontapora89.com.br / financeiro@pontapora89.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 3","+551138308000","diretoria@saopaulo90.com.br / financeiro@saopaulo90.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 4","+554138378000","diretoria@pontagrossa91.com.br / financeiro@pontagrossa91.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 5","+556738448000","diretoria@pontapora92.com.br / financeiro@pontapora92.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 6","+551138518000","diretoria@jundiai93.com.br / financeiro@jundiai93.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 7","+554138588000","diretoria@maringa94.com.br / financeiro@maringa94.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 8","+556738658000","diretoria@pontapora95.com.br / financeiro@pontapora95.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 9","+551138728000","diretoria@saopaulo96.com.br / financeiro@saopaulo96.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 10","+554138798000","diretoria@guarapuava97.com.br / financeiro@guarapuava97.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 1","+556738868000","diretoria@pontapora98.com.br / financeiro@pontapora98.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 2","+551138938000","diretoria@jundiai99.com.br / financeiro@jundiai99.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 3","+554132008000","diretoria@pontagrossa0.com.br / financeiro@pontagrossa0.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 4","+556732078000","diretoria@pontapora1.com.br / financeiro@pontapora1.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 5","+551132148000","diretoria@saopaulo2.com.br / financeiro@saopaulo2.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 6","+554132218000","diretoria@maringa3.com.br / financeiro@maringa3.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 7","+556732288000","diretoria@pontapora4.com.br / financeiro@pontapora4.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 8","+551132358000","diretoria@jundiai5.com.br / financeiro@jundiai5.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 9","+554132428000","diretoria@guarapuava6.com.br / financeiro@guarapuava6.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 10","+556732498000","diretoria@pontapora7.com.br / financeiro@pontapora7.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 1","+551132568000","diretoria@saopaulo8.com.br / financeiro@saopaulo8.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 2","+554132638000","diretoria@pontagrossa9.com.br / financeiro@pontagrossa9.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 3","+556732708000","diretoria@pontapora10.com.br / financeiro@pontapora10.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 4","+551132778000","diretoria@jundiai11.com.br / financeiro@jundiai11.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 5","+554132848000","diretoria@maringa12.com.br / financeiro@maringa12.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 6","+556732918000","diretoria@pontapora13.com.br / financeiro@pontapora13.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 7","+551132988000","diretoria@saopaulo14.com.br / financeiro@saopaulo14.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 8","+554133058000","diretoria@guarapuava15.com.br / financeiro@guarapuava15.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 9","+556733128000","diretoria@pontapora16.com.br / financeiro@pontapora16.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 10","+551133198000","diretoria@jundiai17.com.br / financeiro@jundiai17.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 1","+554133268000","diretoria@pontagrossa18.com.br / financeiro@pontagrossa18.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 2","+556733338000","diretoria@pontapora19.com.br / financeiro@pontapora19.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 3","+551133408000","diretoria@saopaulo20.com.br / financeiro@saopaulo20.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 4","+554133478000","diretoria@maringa21.com.br / financeiro@maringa21.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 5","+556733548000","diretoria@pontapora22.com.br / financeiro@pontapora22.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 6","+551133618000","diretoria@jundiai23.com.br / financeiro@jundiai23.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 7","+554133688000","diretoria@guarapuava24.com.br / financeiro@guarapuava24.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 8","+556733758000","diretoria@pontapora25.com.br / financeiro@pontapora25.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 9","+551133828000","diretoria@saopaulo26.com.br / financeiro@saopaulo26.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 10","+554133898000","diretoria@pontagrossa27.com.br / financeiro@pontagrossa27.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 1","+556733968000","diretoria@pontapora28.com.br / financeiro@pontapora28.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 2","+551134038000","diretoria@jundiai29.com.br / financeiro@jundiai29.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 3","+554134108000","diretoria@maringa30.com.br / financeiro@maringa30.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 4","+556734178000","diretoria@pontapora31.com.br / financeiro@pontapora31.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 5","+551134248000","diretoria@saopaulo32.com.br / financeiro@saopaulo32.com.br"
"Sócio-Diretor","Comex Trading & Exportação Guarapuava Unidade 6","+554134318000","diretoria@guarapuava33.com.br / financeiro@guarapuava33.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 7","+556734388000","diretoria@pontapora34.com.br / financeiro@pontapora34.com.br"
"Sócio-Diretor","Comex Trading & Exportação Jundiaí Unidade 8","+551134458000","diretoria@jundiai35.com.br / financeiro@jundiai35.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Grossa Unidade 9","+554134528000","diretoria@pontagrossa36.com.br / financeiro@pontagrossa36.com.br"
"Sócio-Diretor","Comex Trading & Exportação Ponta Porã Unidade 10","+556734598000","diretoria@pontapora37.com.br / financeiro@pontapora37.com.br"
"Sócio-Diretor","Comex Trading & Exportação São Paulo Unidade 1","+551134668000","diretoria@saopaulo38.com.br / financeiro@saopaulo38.com.br"
"Sócio-Diretor","Comex Trading & Exportação Maringá Unidade 2","+554134738000","diretoria@maringa39.com.br / financeiro@maringa39.com.br"
